567,52.49393876
568,49.81219952
569,47.25032133
570,44.80299481
571,42.46512957
572,40.23185418
573,38.09851622
574,36.0606822
575,34.11413765
576,32.25488704
577,30.47915385
578,28.7833805
579,27.16422841
580,25.61857797
581,24.14352854
582,22.73639846
583,21.39472506
584,20.11626462
585,20.11893856
586,18.22314606
587,16.86915275
588,15.53103144
589,14.74126546
590,13.61809364
591,12.42648912
592,11.2963426
593,10.43886246
594,9.736289334
595,9.644021658
596,8.996087757
597,8.458283798
598,7.61267672
599,7.371645715
600,7.152404449
601,7.114787233
602,7.165003006
603,6.849157938
604,6.965457433
605,6.69688896
606,6.517959192
607,6.64080065
608,6.677532679
609,6.739419087
610,6.861754569
611,7.067833938
612,6.911202594
613,6.72179984
614,6.754243214
615,6.312804013
616,6.364266735
617,6.180427113
618,6.246685235
619,6.269428858
620,5.760050456
621,6.278053676
622,5.996408204
623,5.819302186
624,6.109042123
625,6.185119895
626,6.322897413
627,6.223270318
628,6.038367131
629,6.124177057
630,6.035452831
631,5.827568811
632,5.331182214
633,5.346845056
634,5.333284238
635,4.9396771
636,5.103822619
637,4.61145425
638,5.012598343
639,4.785344395
640,4.338227687
641,4.500032177
642,4.061298839
643,4.10226718
644,3.592213345
645,3.544590717
646,3.379409515
647,3.140897292
648,3.020479144
649,2.614889777
650,2.499908312
651,2.211543103
652,2.042565104
653,1.905446545
654,1.831909234
655,1.735230444
656,1.373444424
657,1.356401331
658,1.082353007
659,1.296095014
660,1.134404595
661,1.108972204
662,0.938543214
663,1.496621677
664,1.192995692
665,1.383538787
666,1.426480454
667,1.790087412
668,1.749630018
669,1.58520622
670,1.693450095
671,1.603145327
672,1.506863337
673,1.737205886
674,1.789272348
675,1.517577171
676,1.724898926
677,1.468313423
678,1.631388947
679,1.601669864
680,1.56718339
681,1.438574655
682,1.481650245
683,1.680064962
684,1.611813359
685,1.518656259
686,1.549403623
687,1.67268669
688,1.606824638
689,1.698247807
690,1.654792537
691,1.787669853
692,1.719345731
693,1.642224273
694,1.382266205
695,1.573733298
696,1.044340512
697,0.994605478
698,0.815386857
699,0.748012828
700,0.809733371
701,0.749855541
702,0.864800876
703,0.722274516
704,0.693425555
705,0.883164089
706,0.50263758
707,1.049648126
708,1.289470171
709,1.173278394
710,1.253184626
711,0.975521513
712,1.055851094
713,1.33820737
714,1.03176127
715,1.242397865
716,1.266342188
717,1.196118975
718,1.081066433
719,1.162676029
720,1.282058201
721,1.338458121
722,1.149074418
723,1.356988435
724,1.372848642
725,1.242252618
726,1.100847006
727,1.197716489
728,0.998106823
729,0.950189933
730,0.896549332
731,1.023468123
732,1.40050475
733,1.109927653
831,120.3030111
832,105.6068871
833,101.0620101
834,94.67889032
835,88.01395742
836,81.6954261
837,75.71356501
838,70.05864278
839,64.72092807
840,59.69068952
841,54.95819575
842,50.51371543
843,46.34751719
844,42.44986967
845,38.81104151
846,35.42130137
847,33.85738021
848,30.34371715
849,26.55451723
850,24.58575094
851,21.02769335
852,19.39355675
853,17.41749196
854,15.14856664
855,14.41751202
856,13.43186875
857,11.73030985
858,10.53666448
859,9.426043142
860,8.49909736
861,7.544264411
862,7.310550669
863,6.681626816
864,6.185064177
865,5.356231175
866,5.095513084
867,4.677499225
868,4.465831972
869,3.418746956
870,3.493705403
871,3.449839016
872,3.038381515
873,2.394279464
874,1.914901955
875,1.659487609
876,148.8948678
877,134.8991078
878,127.0107239
879,118.2130445
880,110.2423871
881,103.0325692
882,96.5209859
883,90.64851934
884,85.35943872
885,80.60130626
886,76.3248809
887,72.48402005
888,69.0355857
889,65.9393509
890,63.15789491
891,60.65651876
892,59.7404286
893,56.88281975
894,54.00419026
895,52.36616723
896,50.6636161
897,49.90449315
898,48.59991628
899,47.38402206
900,46.24222499
901,45.16168767
902,44.1312378
903,43.14125949
904,42.18360549
905,41.25149757
906,40.33942968
907,39.443075
908,38.55918914
909,37.68550855
910,36.82066232
911,35.96407062
912,35.11585218
913,34.27672416
914,33.44790965
915,32.63104135
916,31.82805854
917,31.04112369
918,30.27251559
919,29.524535
920,28.79941493
921,28.09921724
922,27.42573768
923,26.78041393
924,26.16422635
925,25.57760125
926,25.02031499
927,24.49140197
928,23.98905164
929,23.93143023
930,23.39816084
931,22.48160819
932,22.01807938
933,21.47699863
934,21.22355595
935,20.5470809
936,20.35460084
937,19.51300875
938,19.78324957
939,19.31165321
940,18.74273331
941,18.43230756
942,17.80483804
943,17.36338114
944,17.41538075
945,16.56853805
946,16.99814369
947,16.30919431
948,15.63047253
949,14.77361518
950,16.38571108
951,15.51677809
952,14.84037076
953,13.81603678
954,13.36665418
955,12.78332328
956,12.1107863
957,11.67368384
958,12.0508769
959,11.46441969
960,11.19645321
961,10.87663674
962,10.67363771
963,10.66919315
964,11.49760883
965,11.51379382
966,11.54481101
967,12.25278022
968,12.17041898
969,12.33050924
970,11.67835621
971,11.26779711
972,11.52905471
973,11.27766003
974,10.87357941
975,11.30666368
976,11.24629247
1769,137.9824111
1770,132.478909
1771,124.404248
1772,117.9120054
1773,109.8345753
1774,106.6346036
1775,101.217652
1776,96.0432238
1777,91.10495395
1778,86.39647752
1779,81.91142951
1780,77.64344498
1781,73.58615895
1782,69.73320644
1783,66.0782225
1784,62.61484214
1785,59.33670041
1786,56.23743234
1787,53.31067295
1788,50.55005729
1789,47.94922037
1790,45.50179723
1791,43.2014229
1792,41.04173241
1793,40.1996199
1794,38.34323462
1795,35.55448302
1796,33.6124301
1797,32.97973583
1798,30.40852061
1799,28.66029095
1800,27.39971454
1801,26.17022618
1802,25.30747352
1803,25.14902004
1804,23.26263417
1805,22.49165446
1806,21.88831285
1807,21.01009585
1808,20.38275425
1809,19.20377808
1810,19.8470356
1811,18.71796743
1812,17.80447368
1813,17.20386587
1814,16.07788331
1815,15.8122645
1816,15.03716641
1817,13.82793333
1818,13.01323442
1819,12.56088696
1820,11.23802294
1821,11.81877246
